order_id,order_date,region,city,category,product,channel,segment,units,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
ORD-101890,2024-12-17,West,Ahmedabad,Apparel,Rain Jacket,Retail Store,Corporate,3,1390.61,0.25,3128.87,2383.59,745.28,No,CUST-1548
ORD-101891,2024-12-18,West,Pune,Electronics,Bluetooth Speaker,Retail Store,Corporate,4,3765.44,,11296.32,5255.84,6040.48,No,CUST-1102
ORD-101892,2024-12-18,West,Ahmedabad,Sports,Cricket Bat,Online,Corporate,1,2301.03,,2301.03,1376.92,924.11,No,CUST-1419
ORD-101893,2024-12-19,West,Surat,Beauty,Sunscreen SPF50,Partner,Consumer,3,913.02,0.05,2602.11,1481.17,1120.94,No,CUST-1795
ORD-101894,2024-12-19,South,Bengaluru,Apparel,Wool Sweater,Online,Home Office,6,1553.29,0.05,8853.75,4295.2,4558.55,No,CUST-1868
ORD-101895,2024-12-19,North,Jaipur,Electronics,Smart Watch,Online,Consumer,2,6136.75,0.25,9205.12,7030.52,2174.6,No,CUST-1123
ORD-101896,2024-12-19,North,Delhi,Apparel,Cotton T-Shirt,Online,Corporate,4,1777.51,0.2,5688.03,4364.32,1323.71,No,CUST-1243
ORD-101897,2024-12-20,South,Hyderabad,Electronics,4K Monitor,Retail Store,Consumer,3,6467.72,0.1,17462.84,9653.3,7809.54,No,CUST-1130
ORD-101898,2024-12-21,North,Jaipur,Home & Kitchen,Espresso Machine,Online,Consumer,4,3565.96,0.0,14263.84,10874.99,3388.85,No,CUST-1331
ORD-101899,2024-12-22,North,Jaipur,Home & Kitchen,Chef Knife,Online,Corporate,7,6463.96,0.05,42985.33,19842.34,23142.99,No,CUST-1776
ORD-101900,2024-12-23,West,Mumbai,Electronics,Bluetooth Speaker,Online,Consumer,8,4593.65,0.0,36749.2,28432.7,8316.5,No,CUST-1635
ORD-101901,2024-12-23,North,Delhi,Home & Kitchen,Cookware Set,Online,Consumer,4,3102.46,0.2,9927.87,7206.22,2721.65,No,CUST-1231
ORD-101902,2024-12-23,West,Pune,Sports,Yoga Mat,Online,Consumer,7,1837.6,0.3,9004.24,4688.77,4315.47,No,CUST-1292
ORD-101903,2024-12-24,East,Bhubaneswar,Electronics,Bluetooth Speaker,Retail Store,Consumer,6,5004.0,0.25,22518.0,14588.3,7929.7,No,CUST-1550
ORD-101904,2024-12-24,East,Kolkata,Apparel,Rain Jacket,Online,Home Office,8,1087.64,0.0,8701.12,6207.72,-3761.09,Yes,CUST-1537
ORD-101905,2024-12-24,East,Kolkata,Apparel,Rain Jacket,Partner,Corporate,6,1863.12,0.1,10060.85,5587.48,4473.37,No,CUST-1417
ORD-101906,2024-12-25,North,Jaipur,Electronics,Bluetooth Speaker,Retail Store,Consumer,5,3049.4,0.3,10672.9,6048.74,4624.16,No,CUST-1379
ORD-101907,2024-12-25,East,Bhubaneswar,Apparel,Wool Sweater,Retail Store,Corporate,6,1812.55,0.05,10331.53,6793.61,-4885.46,Yes,CUST-1840
ORD-101908,2024-12-25,North,Jaipur,Home & Kitchen,Chef Knife,Partner,Consumer,3,2723.95,0.25,6128.89,3055.5,3073.39,No,CUST-1453
ORD-101909,2024-12-25,West,Pune,Electronics,Power Bank,Online,Corporate,6,4811.94,0.15,24540.89,12000.73,12540.16,No,CUST-1703
ORD-101910,2024-12-26,North,Delhi,Electronics,Smart Watch,Online,Consumer,6,5952.08,0.1,32141.23,17113.14,15028.09,No,CUST-1863
ORD-101911,2024-12-26,North,Chandigarh,Beauty,Face Wash,Online,Consumer,5,1319.59,0.15,5608.26,3895.59,1712.67,No,CUST-1301
ORD-101912,2024-12-26,East,Patna,Apparel,Denim Jeans,Online,Consumer,1,1336.26,,1336.26,762.97,573.29,No,CUST-1700
ORD-101913,2024-12-26,East,Patna,Home & Kitchen,Espresso Machine,Online,Corporate,5,3751.06,0.05,17817.54,11001.05,6816.49,No,CUST-1732
ORD-101914,2024-12-27,South,Hyderabad,Home & Kitchen,Cookware Set,Retail Store,Corporate,6,3262.18,0.0,19573.08,10070.32,9502.76,No,CUST-1197
ORD-101915,2024-12-27,East,Bhubaneswar,Beauty,Vitamin C Serum,Retail Store,Corporate,2,708.57,0.2,1133.71,582.79,550.92,No,CUST-1203
ORD-101916,2024-12-27,North,Jaipur,Home & Kitchen,Espresso Machine,Online,Consumer,7,3270.72,0.15,19460.78,12934.59,6526.19,No,CUST-1145
ORD-101917,2024-12-28,East,Kolkata,Beauty,Vitamin C Serum,Retail Store,Corporate,7,1035.45,0.05,6885.74,3344.84,3540.9,No,CUST-1554
ORD-101918,2024-12-28,North,Jaipur,Home & Kitchen,Air Fryer,Online,Consumer,5,3465.58,0.25,12995.92,8712.3,4283.62,No,CUST-1685
ORD-101919,2024-12-28,North,Chandigarh,Apparel,Denim Jeans,Online,Corporate,8,2621.43,0.1,18874.3,10989.21,7885.09,No,CUST-1676
ORD-101920,2024-12-29,North,Chandigarh,Apparel,Rain Jacket,Online,Consumer,7,1914.43,0.3,9380.71,6299.33,3081.38,No,CUST-1348
ORD-101921,2024-12-29,North,Lucknow,Apparel,Denim Jeans,Retail Store,Corporate,4,1364.41,0.15,4638.99,2671.92,1967.07,No,CUST-1632
ORD-101922,2024-12-30,North,Lucknow,Apparel,Rain Jacket,Online,Home Office,8,1612.94,0.25,9677.64,7056.91,2620.73,No,CUST-1026
ORD-101923,2024-12-31,South,Bengaluru,Electronics,Bluetooth Speaker,Online,Consumer,8,4335.62,0.3,24279.47,11370.89,12908.58,No,CUST-1591
ORD-101924,2024-12-31,North,Delhi,Apparel,Cotton T-Shirt,Online,Corporate,1,2063.95,0.0,2063.95,1537.21,526.74,No,CUST-1426
ORD-101925,2024-12-31,North,Jaipur,Apparel,Cotton T-Shirt,Online,Consumer,8,1122.47,0.0,8979.76,4837.02,4142.74,No,CUST-1746
ORD-101926,2024-12-31,South,Kochi,Electronics,Smart Watch,Retail Store,Consumer,1,3713.03,0.25,2784.77,1292.24,-390.38,Yes,CUST-1870
ORD-101927,2024-12-31,North,Lucknow,Electronics,Smart Watch,Online,Consumer,4,4582.09,0.0,18328.36,11649.39,6678.97,No,CUST-1500
ORD-101928,2024-12-31,East,Kolkata,Beauty,Face Wash,Retail Store,Corporate,8,1010.01,0.2,6464.06,3387.41,3076.65,No,CUST-1559
ORD-101929,2025-01-01,West,Mumbai,Home & Kitchen,Air Fryer,Retail Store,Consumer,6,3960.5,0.0,23763.0,14294.32,9468.68,No,CUST-1835
ORD-101930,2025-01-01,South,Hyderabad,Beauty,Sunscreen SPF50,Online,Consumer,3,917.28,0.25,2063.88,1475.19,588.69,No,CUST-1309
ORD-101931,2025-01-01,West,Ahmedabad,Home & Kitchen,Cookware Set,Online,Corporate,6,3479.6,0.2,16702.08,11878.69,4823.39,No,CUST-1130
ORD-101932,2025-01-02,North,Lucknow,Beauty,Face Wash,Partner,Consumer,2,690.97,0.1,1243.75,806.11,437.64,No,CUST-1455
ORD-101933,2025-01-02,North,Lucknow,Beauty,Hair Oil,Online,Corporate,2,826.98,0.1,1488.56,1150.21,338.35,No,CUST-1320
ORD-101934,2025-01-03,East,Kolkata,Electronics,Bluetooth Speaker,Online,Consumer,8,3160.58,0.15,21491.94,12960.45,8531.49,No,CUST-1571
ORD-101935,2025-01-03,East,Kolkata,Sports,Cricket Bat,Retail Store,Consumer,1,1135.62,0.05,1078.84,499.5,579.34,No,CUST-1704
ORD-101936,2025-01-03,West,Ahmedabad,Electronics,4K Monitor,Retail Store,Corporate,8,4631.44,0.05,35198.94,25357.68,-6679.46,Yes,CUST-1453
ORD-101937,2025-01-03,North,Chandigarh,Home & Kitchen,Chef Knife,Retail Store,Consumer,4,2429.19,0.0,9716.76,5082.13,4634.63,No,CUST-1277
ORD-101938,2025-01-04,East,Patna,Beauty,Vitamin C Serum,Retail Store,Consumer,1,694.36,0.0,694.36,352.85,341.51,No,CUST-1508
ORD-101939,2025-01-04,South,Hyderabad,Apparel,Denim Jeans,Online,Corporate,7,1446.27,0.3,7086.72,3352.75,3733.97,No,CUST-1398
ORD-101940,2025-01-04,North,Chandigarh,Home & Kitchen,Espresso Machine,Retail Store,Home Office,1,3291.18,0.2,2632.94,1469.73,1163.21,No,CUST-1167
ORD-101941,2025-01-06,North,Jaipur,Apparel,Wool Sweater,Online,Consumer,3,1700.45,0.05,4846.28,2702.44,2143.84,No,CUST-1695
ORD-101942,2025-01-06,West,,Electronics,Power Bank,Retail Store,Home Office,2,5003.8,0.25,7505.7,4127.49,3378.21,No,CUST-1299
ORD-101943,2025-01-07,North,Lucknow,Electronics,Power Bank,Online,Corporate,7,4411.7,0.15,26249.62,16950.79,9298.83,No,CUST-1484
ORD-101944,2025-01-07,West,Surat,Electronics,Smart Watch,Online,Consumer,4,3819.47,0.15,12986.2,9064.48,3921.72,No,CUST-1817
ORD-101945,2025-01-07,East,Kolkata,Electronics,Bluetooth Speaker,Online,Consumer,6,4331.89,0.0,25991.34,19739.46,-6676.21,Yes,CUST-1168
ORD-101946,2025-01-07,East,Bhubaneswar,Home & Kitchen,Chef Knife,Retail Store,Consumer,1,2714.06,0.1,2442.65,1175.0,1267.65,No,CUST-1384
ORD-101947,2025-01-07,East,Guwahati,Apparel,Rain Jacket,Online,Consumer,6,1350.0,0.0,8100.0,4046.97,4053.03,No,CUST-1157
ORD-101948,2025-01-08,West,Pune,Apparel,Cotton T-Shirt,Retail Store,Consumer,6,2224.04,0.2,10675.39,6881.87,3793.52,No,CUST-1393
ORD-101949,2025-01-11,North,Lucknow,Home & Kitchen,Chef Knife,Online,Consumer,3,3250.55,0.0,9751.65,4704.05,5047.6,No,CUST-1271
ORD-101950,2025-01-11,North,Lucknow,Electronics,4K Monitor,Online,Consumer,8,4654.41,0.1,33511.75,19180.52,14331.23,No,CUST-1823
ORD-101951,2025-01-11,South,Bengaluru,Electronics,4K Monitor,Online,Home Office,4,3578.2,0.05,13597.16,8921.13,4676.03,No,CUST-1272
ORD-101952,2025-01-12,South,Chennai,Beauty,Hair Oil,Online,Consumer,6,864.49,0.0,5186.94,3670.17,1516.77,No,CUST-1552
ORD-101953,2025-01-12,North,Lucknow,Sports,Dumbbell Set,Retail Store,Consumer,2,2237.3,0.1,4027.14,2101.39,-880.17,Yes,CUST-1123
ORD-101954,2025-01-14,North,Lucknow,Apparel,Cotton T-Shirt,Partner,Consumer,8,1651.0,0.0,13208.0,8855.11,4352.89,No,CUST-1410
ORD-101955,2025-01-14,North,Delhi,Electronics,Bluetooth Speaker,Retail Store,Consumer,2,4438.64,0.0,8877.28,5886.85,2990.43,No,CUST-1751
ORD-101956,2025-01-14,North,Lucknow,Beauty,Hair Oil,Online,Consumer,6,867.23,0.3,3642.37,2672.31,970.06,No,CUST-1604
ORD-101957,2025-01-14,North,Jaipur,Beauty,Hair Oil,Online,Corporate,1,904.29,0.05,859.08,475.53,383.55,No,CUST-1254
ORD-101958,2025-01-15,West,Ahmedabad,Apparel,Denim Jeans,Partner,Corporate,1,1501.46,0.05,1426.39,994.95,431.44,No,CUST-1874
ORD-101959,2025-01-15,North,Delhi,Electronics,Smart Watch,Retail Store,Consumer,2,4134.02,0.0,8268.04,5772.41,-2177.11,Yes,CUST-1722
ORD-101960,2025-01-16,West,Ahmedabad,Electronics,4K Monitor,Retail Store,Corporate,8,5076.4,0.0,40611.2,21480.65,19130.55,No,CUST-1362
ORD-101961,2025-01-17,West,Ahmedabad,Home & Kitchen,Air Fryer,Online,Consumer,2,2508.4,0.05,4765.96,3121.62,1644.34,No,CUST-1876
ORD-101962,2025-01-17,North,Chandigarh,Sports,Cricket Bat,Retail Store,Corporate,8,1616.26,0.2,10344.06,6959.52,3384.54,No,CUST-1168
ORD-101963,2025-01-17,East,Patna,Home & Kitchen,Espresso Machine,Online,Consumer,5,3095.48,0.0,15477.4,8366.48,7110.92,No,CUST-1298
ORD-101964,2025-01-18,East,Patna,Apparel,Wool Sweater,Retail Store,Corporate,1,872.77,0.3,610.94,366.01,244.93,No,CUST-1837
ORD-101965,2025-01-19,East,Patna,Home & Kitchen,Cookware Set,Partner,Home Office,4,3703.67,0.0,14814.68,8797.06,6017.62,No,CUST-1873
ORD-101966,2025-01-19,North,Chandigarh,Beauty,Vitamin C Serum,Partner,Corporate,4,557.71,0.15,1896.21,1337.32,558.89,No,CUST-1740
ORD-101967,2025-01-19,North,Lucknow,Apparel,Cotton T-Shirt,Online,Consumer,3,1268.62,0.0,3805.86,1713.51,2092.35,No,CUST-1172
ORD-101968,2025-01-20,North,Chandigarh,Beauty,Hair Oil,Retail Store,Consumer,5,674.62,0.25,2529.82,1556.7,973.12,No,CUST-1196
ORD-101969,2025-01-20,East,Bhubaneswar,Apparel,Denim Jeans,Online,Corporate,7,1428.13,0.2,7997.53,4085.4,3912.13,No,CUST-1582
ORD-101970,2025-01-20,West,Ahmedabad,Apparel,Cotton T-Shirt,Online,Consumer,8,1309.05,0.25,7854.3,5211.0,2643.3,No,CUST-1050
ORD-101971,2025-01-20,East,Patna,Home & Kitchen,Espresso Machine,Retail Store,Consumer,5,3089.69,0.3,10813.92,7294.22,3519.7,No,CUST-1892
ORD-101972,2025-01-20,East,Kolkata,Apparel,Wool Sweater,Online,Consumer,8,1397.98,0.25,8387.88,5161.66,3226.22,No,CUST-1847
ORD-101973,2025-01-20,West,Ahmedabad,Sports,Running Shoes,Online,Consumer,8,1733.68,0.15,11789.02,7413.76,4375.26,No,CUST-1727
ORD-101974,2025-01-22,East,Guwahati,Apparel,Rain Jacket,Retail Store,Consumer,1,1175.97,0.25,881.98,488.59,393.39,No,CUST-1871
ORD-101975,2025-01-22,North,Lucknow,Apparel,Denim Jeans,Retail Store,Consumer,6,1754.42,0.0,10526.52,5825.34,4701.18,No,CUST-1206
ORD-101976,2025-01-22,West,Mumbai,Apparel,Denim Jeans,Retail Store,Corporate,7,761.22,0.15,4529.26,3151.86,1377.4,No,CUST-1793
ORD-101977,2025-01-23,South,Hyderabad,Home & Kitchen,Cookware Set,Online,Consumer,1,2997.07,0.3,2097.95,1035.28,1062.67,No,CUST-1231
ORD-101978,2025-01-23,North,Delhi,Apparel,Denim Jeans,Retail Store,Consumer,5,1271.63,0.05,6040.24,4255.93,1784.31,No,CUST-1109
ORD-101979,2025-01-23,South,Kochi,Home & Kitchen,Espresso Machine,Online,Consumer,8,3429.45,0.3,19204.92,12793.44,6411.48,No,CUST-1236
ORD-101980,2025-01-23,West,Surat,Apparel,Cotton T-Shirt,Online,Home Office,3,964.56,0.1,2604.31,1932.08,672.23,No,CUST-1697
ORD-101981,2025-01-24,North,Delhi,Apparel,Rain Jacket,Online,Consumer,7,1262.6,0.1,7954.38,4262.34,3692.04,No,CUST-1848
ORD-101982,2025-01-24,South,Kochi,Home & Kitchen,Espresso Machine,Retail Store,Corporate,8,3070.87,0.0,24566.96,15158.77,9408.19,No,CUST-1550
ORD-101983,2025-01-24,North,Jaipur,Electronics,4K Monitor,Online,Corporate,6,5259.23,0.0,31555.38,14605.93,16949.45,No,CUST-1220
ORD-101984,2025-01-24,North,Lucknow,Home & Kitchen,Chef Knife,Online,Corporate,6,3372.27,0.25,15175.22,11398.52,3776.7,No,CUST-1540
ORD-101985,2025-01-25,North,Chandigarh,Apparel,Cotton T-Shirt,Partner,Consumer,5,1049.88,0.2,4199.52,2825.77,1373.75,No,CUST-1458
ORD-101986,2025-01-25,East,Kolkata,Apparel,Rain Jacket,Retail Store,Corporate,4,1267.43,0.05,4816.23,3157.27,1658.96,No,CUST-1466
ORD-101987,2025-01-26,West,Mumbai,Home & Kitchen,Espresso Machine,Retail Store,Consumer,4,3756.97,0.3,10519.52,7277.27,3242.25,No,CUST-1314
ORD-101988,2025-01-26,North,Jaipur,Beauty,Face Wash,Retail Store,Consumer,5,522.49,0.0,2612.45,1420.72,1191.73,No,CUST-1124
ORD-101989,2025-01-27,North,Delhi,Beauty,Face Wash,Partner,Consumer,4,697.89,0.25,2093.67,1359.37,734.3,No,CUST-1325
ORD-101990,2025-01-27,North,Delhi,Apparel,Cotton T-Shirt,Online,Home Office,7,1417.73,0.1,8931.7,6379.95,2551.75,No,CUST-1801
ORD-101991,2025-01-28,North,Lucknow,Apparel,Rain Jacket,Online,Consumer,7,1300.22,0.15,7736.31,3711.86,4024.45,No,CUST-1367
ORD-101992,2025-01-29,South,Kochi,Home & Kitchen,Cookware Set,Retail Store,Consumer,3,5012.69,0.0,15038.07,11525.32,3512.75,No,CUST-1018
ORD-101993,2025-01-29,East,Guwahati,Home & Kitchen,Cookware Set,Partner,Corporate,5,2861.31,0.15,12160.57,9051.39,3109.18,No,CUST-1310
ORD-101994,2025-01-29,East,Kolkata,Home & Kitchen,Espresso Machine,Retail Store,Consumer,2,3459.0,0.2,5534.4,4249.29,1285.11,No,CUST-1414
ORD-101995,2025-01-29,South,Bengaluru,Home & Kitchen,Chef Knife,Online,Consumer,2,2617.33,0.3,3664.26,2626.38,1037.88,No,CUST-1539
ORD-101996,2025-01-30,South,Kochi,Beauty,Sunscreen SPF50,Partner,Corporate,3,793.51,0.05,2261.5,1237.32,1024.18,No,CUST-1577
ORD-101997,2025-01-30,North,Jaipur,Electronics,Bluetooth Speaker,Retail Store,Corporate,1,5083.78,0.0,5083.78,3263.35,1820.43,No,CUST-1382
ORD-101998,2025-01-30,North,Delhi,Home & Kitchen,Espresso Machine,Online,Corporate,7,2742.14,0.0,19194.98,9398.89,9796.09,No,CUST-1128
ORD-101999,2025-01-31,West,Pune,Electronics,Smart Watch,Partner,Consumer,2,4216.43,0.0,8432.86,5893.52,-980.64,Yes,CUST-1396
ORD-102000,2025-01-31,East,Guwahati,Apparel,Denim Jeans,Retail Store,Consumer,3,1142.58,0.0,3427.74,1716.27,1711.47,No,CUST-1002
ORD-102001,2025-02-01,West,Ahmedabad,Home & Kitchen,Chef Knife,Retail Store,Consumer,3,2791.11,0.25,6280.0,4622.41,1657.59,No,CUST-1455
ORD-102002,2025-02-01,West,Pune,Apparel,Cotton T-Shirt,Partner,Consumer,2,2069.22,0.0,4138.44,2190.82,1947.62,No,CUST-1400
ORD-102003,2025-02-02,East,Patna,Apparel,Wool Sweater,Online,Consumer,3,1479.78,0.0,4439.34,2232.7,2206.64,No,CUST-1320
ORD-102004,2025-02-02,West,Ahmedabad,Beauty,Face Wash,Retail Store,Consumer,6,395.24,0.0,2371.44,1122.64,1248.8,No,CUST-1595
ORD-102005,2025-02-02,South,Kochi,Beauty,Sunscreen SPF50,Online,Consumer,8,1170.19,0.05,8893.44,6089.79,2803.65,No,CUST-1679
ORD-102006,2025-02-03,North,Jaipur,Apparel,Rain Jacket,Retail Store,Consumer,2,1388.46,0.15,2360.38,1207.21,1153.17,No,CUST-1237
ORD-102007,2025-02-04,North,Chandigarh,Sports,Dumbbell Set,Retail Store,Consumer,2,2164.41,0.0,4328.82,2230.34,2098.48,No,CUST-1453
ORD-102008,2025-02-04,North,Jaipur,Apparel,Wool Sweater,Retail Store,Consumer,4,2295.32,0.1,8263.15,4181.15,-1044.51,Yes,CUST-1458
ORD-102009,2025-02-04,North,Chandigarh,Beauty,Sunscreen SPF50,Retail Store,Consumer,3,817.08,0.0,2451.24,1350.42,1100.82,No,CUST-1458
ORD-102010,2025-02-04,South,Hyderabad,Electronics,4K Monitor,Retail Store,Consumer,7,4879.2,0.25,25615.8,19483.37,6132.43,No,CUST-1362
ORD-102011,2025-02-04,East,Guwahati,Electronics,Smart Watch,Online,Consumer,2,3694.15,0.0,7388.3,4511.19,2877.11,No,CUST-1188
ORD-102012,2025-02-04,East,Patna,Apparel,Rain Jacket,Online,Consumer,4,1080.6,0.0,4322.4,2317.19,2005.21,No,CUST-1154
ORD-102013,2025-02-05,South,Kochi,Electronics,Smart Watch,Online,Consumer,5,4878.1,0.15,20731.92,10495.1,10236.82,No,CUST-1027
ORD-102014,2025-02-05,North,Lucknow,Apparel,Rain Jacket,Retail Store,Corporate,4,1822.82,0.25,5468.46,2494.92,2973.54,No,CUST-1046
ORD-102015,2025-02-05,East,Kolkata,Electronics,Smart Watch,Retail Store,Consumer,5,5405.49,0.05,25676.08,14646.86,11029.22,No,CUST-1728
ORD-102016,2025-02-05,South,,Home & Kitchen,Espresso Machine,Retail Store,Consumer,7,3343.18,0.0,23402.26,11380.99,12021.27,No,CUST-1062
ORD-102017,2025-02-06,North,Delhi,Electronics,Power Bank,Online,Consumer,5,5089.2,0.1,22901.4,10509.77,12391.63,No,CUST-1769
ORD-102018,2025-02-06,North,Delhi,Electronics,Smart Watch,Retail Store,Consumer,4,3019.24,0.0,12076.96,5845.05,6231.91,No,CUST-1806
ORD-102019,2025-02-06,North,Lucknow,Sports,Cricket Bat,Online,Consumer,8,2524.87,0.0,20198.96,11212.69,8986.27,No,CUST-1217
ORD-102020,2025-02-07,North,Delhi,Home & Kitchen,Cookware Set,Partner,Consumer,8,3874.26,0.3,21695.86,15139.05,6556.81,No,CUST-1398
ORD-102021,2025-02-08,East,Patna,Sports,Running Shoes,Retail Store,Consumer,8,3289.32,0.3,18420.19,8696.27,9723.92,No,CUST-1324
ORD-102022,2025-02-08,East,Guwahati,Apparel,Cotton T-Shirt,Online,Corporate,1,1692.98,0.0,1692.98,1141.0,551.98,No,CUST-1354
ORD-102023,2025-02-08,East,Guwahati,Electronics,4K Monitor,Retail Store,Corporate,7,4019.65,0.15,23916.92,15660.3,8256.62,No,CUST-1322
ORD-102024,2025-02-09,North,Delhi,Home & Kitchen,Espresso Machine,Online,Consumer,8,3701.98,0.1,26654.26,19752.32,6901.94,No,CUST-1308
ORD-102025,2025-02-09,East,Bhubaneswar,Home & Kitchen,Cookware Set,Online,Consumer,7,3474.31,0.3,17024.12,8694.49,8329.63,No,CUST-1615
ORD-102026,2025-02-09,East,Bhubaneswar,Electronics,4K Monitor,Retail Store,Home Office,6,5559.0,0.3,23347.8,16626.16,6721.64,No,CUST-1371
ORD-102027,2025-02-10,North,Jaipur,Beauty,Hair Oil,Retail Store,Consumer,3,850.76,0.05,2424.67,1783.12,641.55,No,CUST-1168
ORD-102028,2025-02-10,East,Patna,Home & Kitchen,Chef Knife,Online,Home Office,6,2707.72,0.0,16246.32,12546.05,3700.27,No,CUST-1340
ORD-102029,2025-02-10,South,Chennai,Beauty,Vitamin C Serum,Online,Corporate,5,541.57,0.0,2707.85,1941.04,766.81,No,CUST-1880
ORD-102030,2025-02-10,South,Hyderabad,Apparel,Cotton T-Shirt,Online,Consumer,7,1790.2,0.0,12531.4,6150.96,6380.44,No,CUST-1889
ORD-102031,2025-02-10,North,Jaipur,Home & Kitchen,Chef Knife,Online,Consumer,3,4888.27,0.25,10998.61,8387.02,2611.59,No,CUST-1055
ORD-102032,2025-02-10,South,Hyderabad,Electronics,Power Bank,Online,Consumer,6,5167.19,0.2,24802.51,17831.7,6970.81,No,CUST-1518
ORD-102033,2025-02-11,North,Delhi,Sports,Cricket Bat,Online,Corporate,7,2708.93,0.25,14221.88,7396.33,6825.55,No,CUST-1876
ORD-102034,2025-02-11,North,Jaipur,Apparel,Cotton T-Shirt,Partner,Consumer,7,2070.69,0.0,14494.83,7312.86,7181.97,No,CUST-1174
ORD-102035,2025-02-11,North,Chandigarh,Electronics,Bluetooth Speaker,Online,Corporate,2,5379.14,,10758.28,8165.71,2592.57,No,CUST-1061
ORD-102036,2025-02-12,West,Ahmedabad,Electronics,Wireless Earbuds,Online,Consumer,7,4171.13,0.0,29197.91,14639.26,14558.65,No,CUST-1190
ORD-102037,2025-02-12,North,Jaipur,Home & Kitchen,Air Fryer,Online,Corporate,2,3912.56,0.15,6651.35,4698.81,1952.54,No,CUST-1285
ORD-102038,2025-02-12,South,Hyderabad,Sports,Cricket Bat,Online,Corporate,8,2910.26,0.0,23282.08,13590.58,9691.5,No,CUST-1841
ORD-102039,2025-02-13,North,Chandigarh,Sports,Cricket Bat,Retail Store,Consumer,1,2568.07,0.15,2182.86,1503.68,-950.3,Yes,CUST-1225
ORD-102040,2025-02-13,West,Pune,Home & Kitchen,Espresso Machine,Online,Consumer,2,4370.95,0.3,6119.33,2939.18,-863.03,Yes,CUST-1298
ORD-102041,2025-02-13,South,Bengaluru,Sports,Running Shoes,Online,Consumer,5,2066.55,0.0,10332.75,7122.05,3210.7,No,CUST-1233
ORD-102042,2025-02-14,West,Ahmedabad,Home & Kitchen,Espresso Machine,Partner,Corporate,5,3587.17,0.2,14348.68,8880.84,5467.84,No,CUST-1352
ORD-102043,2025-02-14,North,Lucknow,Apparel,Wool Sweater,Retail Store,Corporate,6,1651.46,0.1,8917.88,6662.77,2255.11,No,CUST-1895
ORD-102044,2025-02-14,North,Lucknow,Home & Kitchen,Air Fryer,Online,Consumer,4,3713.06,0.3,10396.57,5324.83,5071.74,No,CUST-1075
ORD-102045,2025-02-14,South,Hyderabad,Electronics,Smart Watch,Online,Corporate,1,6396.44,0.0,6396.44,3109.23,3287.21,No,CUST-1412
ORD-102046,2025-02-15,South,Kochi,Electronics,Wireless Earbuds,Retail Store,Consumer,5,2461.47,0.0,12307.35,6335.24,5972.11,No,CUST-1552
ORD-102047,2025-02-15,East,Patna,Apparel,Wool Sweater,Retail Store,Consumer,5,1708.22,0.0,8541.1,4064.96,4476.14,No,CUST-1107
ORD-102048,2025-02-15,West,Ahmedabad,Electronics,Smart Watch,Partner,Corporate,5,5002.2,0.2,20008.8,15475.8,4533.0,No,CUST-1039
ORD-102049,2025-02-15,South,Bengaluru,Sports,Running Shoes,Online,Consumer,4,1608.49,0.25,4825.47,2367.1,2458.37,No,CUST-1884
ORD-102050,2025-02-16,West,Ahmedabad,Sports,Running Shoes,Retail Store,Corporate,8,2644.39,0.0,21155.12,10921.98,10233.14,No,CUST-1242
ORD-102051,2025-02-16,South,Hyderabad,Apparel,Cotton T-Shirt,Online,Consumer,7,1427.25,0.1,8991.68,6448.8,2542.88,No,CUST-1218
ORD-102052,2025-02-16,North,Jaipur,Home & Kitchen,Espresso Machine,Online,Consumer,2,3464.81,0.2,5543.7,2946.08,-2381.74,Yes,CUST-1313
ORD-102053,2025-02-17,South,Kochi,Apparel,Rain Jacket,Retail Store,Consumer,1,2389.2,0.25,1791.9,937.8,854.1,No,CUST-1065
ORD-102054,2025-02-17,North,Lucknow,Electronics,Wireless Earbuds,Retail Store,Consumer,2,6228.31,0.3,8719.63,5858.39,2861.24,No,CUST-1132
ORD-102055,2025-02-17,East,Guwahati,Apparel,Cotton T-Shirt,Online,Consumer,1,1913.66,0.2,1530.93,890.38,640.55,No,CUST-1021
ORD-102056,2025-02-17,North,Jaipur,Electronics,Wireless Earbuds,Online,Corporate,6,5524.62,0.3,23203.4,16838.9,6364.5,No,CUST-1481
ORD-102057,2025-02-17,North,Delhi,Apparel,Wool Sweater,Retail Store,Consumer,5,1637.89,0.3,5732.62,3787.13,1945.49,No,CUST-1416
ORD-102058,2025-02-17,South,Bengaluru,Electronics,Bluetooth Speaker,Online,Consumer,4,7342.12,0.3,20557.94,11206.36,9351.58,No,CUST-1246
ORD-102059,2025-02-18,North,Jaipur,Electronics,Power Bank,Online,Consumer,5,6000.0,0.05,28500.0,18448.47,10051.53,No,CUST-1826
ORD-102060,2025-02-18,North,Jaipur,Electronics,Wireless Earbuds,Online,Consumer,7,4259.65,0.05,28326.67,20846.51,7480.16,No,CUST-1274
ORD-102061,2025-02-18,East,Guwahati,Sports,Yoga Mat,Online,Consumer,7,1596.98,0.05,10619.92,6056.32,4563.6,No,CUST-1015
ORD-102062,2025-02-18,North,Delhi,Electronics,Bluetooth Speaker,Retail Store,Corporate,4,5738.64,,16068.19,11135.82,4932.37,No,CUST-1089
ORD-102063,2025-02-19,South,Chennai,Apparel,Cotton T-Shirt,Online,Corporate,5,1680.14,0.0,8400.7,4933.1,3467.6,No,CUST-1652
